ISO,internet,year,elec,capital,hc,water,contract,rail,ed,land,truck
ARE,-0.002791394,2008,0.011673388,4.777932702998917e-09,0.000319417,-0.029308178,0.008632436,0.008195968,-0.022245893,-0.000947854,0.018062281
PAN,-0.002803869,2008,0.00657888,1.1376225352941445e-08,0.00070742,-0.094741325,0.056699758,0.00708316,-0.038679418,-0.002615326,0.028609914
BLR,-0.003063334,2008,0.030353095,1.1151080508093732e-08,0.000844701,-0.062464012,0.014680487,0.026405099,-0.027866745,-0.001643888,0.043748958
BGR,-0.00308734,2008,0.033383112,9.009508221821142e-09,0.000817241,-0.068841985,0.02737278,0.024584701,-0.034654735,0.000132066,0.044002194
YEM,-0.003096054,2008,0.001419718,1.3396291000211394e-09,8.801432694050344e-05,-0.006921628,0.002662632,0.002360649,-0.035220622,-0.000262212,0.004789962
ESP,-0.003284984,2008,0.027804463,2.249197978701121e-08,0.001070186,-0.079487763,0.047912477,0.024909496,-0.036493208,-0.000639684,0.046435942
EGY,-0.003410644,2008,0.030516735,9.815948276451635e-09,0.000627284,-0.040683318,0.011231857,0.021078824,-0.036543294,-0.000672291,0.033682231
GBR,-0.003466607,2008,0.020446325,2.313398175243784e-08,0.001033985,-0.079873344,0.045587221,0.017669893,-0.023099643,-0.000824363,0.034618911
VNM,-0.003612556,2008,0.018325109,3.4026029054108927e-09,0.000460994,-0.073026805,0.038411037,0.021244738,-0.061205255,-0.001139463,0.040579944
TKM,-0.003621847,2008,0.006856252,1.2833692440588129e-08,0.000607384,-0.005313059,-0.002624646,0.003369989,-0.02078791,-0.000391828,0.006980051
FRA,-0.003644321,2008,0.025322654,2.472698615774556e-08,0.001145626,-0.083165753,0.050110813,0.022449429,-0.029136596,-0.000106985,0.04212611
NLD,-0.003958348,2008,0.023107506,2.005017913833667e-08,0.000987435,-0.065452532,0.03530419,0.021190224,-0.022404124,-0.001214579,0.039558572
LBN,-0.004148427,2008,0.046308434,9.56622223991844e-09,0.000603967,-0.081829751,0.036277459,0.027634439,-0.025808776,-0.001312501,0.050259193
COL,-0.004500954,2008,0.027492103,5.10477620990267e-09,0.0004821,-0.057268696,0.02347749,0.032158885,-0.047221577,0.000244361,0.033708997
HUN,-0.004712214,2008,0.017950353,2.35551572971443e-08,0.00116216,-0.092615362,0.064670575,0.017388985,-0.0073878,-0.000881002,0.038857649
TTO,-0.004722602,2008,0.022861612,1.252193194732237e-08,0.000741045,-0.026197314,-0.001616689,0.019325441,-0.021849942,-0.001361166,0.02366113
IND,-0.004792455,2008,0.035858452,7.650937083468036e-09,0.000612851,-0.068045065,0.025851817,0.02403585,-0.027175851,-0.00066364,0.045578273
BOL,-0.005137471,2008,0.027521896,6.054159819033029e-09,0.000664032,-0.023305572,0.008013467,0.006285597,-0.047660514,0.001672075,0.013420328
MEX,-0.005371079,2008,0.014527021,1.7752868918874273e-08,0.000945576,-0.080229009,0.055343678,0.013787244,-0.002223605,-0.000794077,0.032448536
BHR,-0.005399607,2008,0.029582637,4.683898531397155e-09,0.000562992,-0.038678597,-0.00980207,0.012231625,-0.023966353,-0.002265206,0.027106246
IDN,-0.00546381,2008,0.028606415,6.569606518707989e-09,0.000547869,-0.066262004,0.027366689,0.024998761,-0.039253952,-0.001141865,0.03020376
GRC,-0.005594616,2008,0.034061733,1.3623715536207377e-08,0.000805642,-0.064722945,0.023828976,0.024156972,-0.037923518,-0.001171413,0.0432175
THA,-0.005881766,2008,0.025550843,1.6138960445343543e-08,0.000846947,-0.08364083,0.048633643,0.023424243,-0.015942216,-0.001982097,0.045649166
PAK,-0.006291137,2008,0.051037655,-5.07E-09,0.000176497,-0.063741987,0.032506502,0.03333839,-0.039401086,-0.001559919,0.055741661
SLV,-0.006423826,2008,0.024895212,1.611066047047004e-11,0.000399769,-0.082571954,0.047566601,0.020684013,-0.058121123,-0.002736535,0.049858402
URY,-0.006828931,2008,0.027879187,4.612420669904763e-09,0.000799612,-0.05649284,0.025199902,0.036233166,-0.067117539,0.00387002,0.08201098
IRL,-0.007549883,2008,0.017364474,3.325261254139537e-08,0.001291367,-0.061330124,0.040227634,0.019949372,-0.030250003,-0.002424635,0.037502703
USA,-0.007639406,2008,0.023455966,2.3265557571102613e-08,0.001081804,-0.081621761,0.049900606,0.018913382,-0.01102051,-0.000383869,0.036391122
CMR,-0.007838754,2008,0.008386893,-1.72E-09,0.000154106,-0.02936231,0.014837255,0.007688309,-0.022121789,-0.000693272,0.016500971
LAO,-0.007866412,2008,0.030856117,-1.29E-09,0.000619632,-0.087629106,0.029951119,0.014168411,-0.042208673,0.000229827,0.043474416
CHE,-0.007892697,2008,0.019473915,2.684759502617476e-08,0.001008433,-0.094537279,0.045875745,0.014967984,-0.007909027,-0.001970331,0.036490927
GIN,-0.007921206,2008,0.067290328,-3.55E-09,0.000151186,-0.072403194,0.024315948,0.01284776,-0.041360049,0.001724215,0.031062992
MYS,-0.008140607,2008,0.015666324,1.5689126893258023e-08,0.000827781,-0.074606426,0.040638711,0.012797925,-0.002674593,-0.002867822,0.024305379
GEO,-0.008276928,2008,0.045870499,5.653048705882252e-09,0.000677208,-0.064229409,0.017857015,0.031429458,-0.022312623,-0.000210905,0.044178492
ARG,-0.008427079,2008,0.02468408,6.208879360666146e-09,0.000770369,-0.039685205,0.024718384,0.024838583,-0.047786752,0.004705167,0.046946343
DOM,-0.009432293,2008,0.026929882,6.491819834137643e-09,0.000657061,-0.082758642,0.035233482,0.023297362,-0.026608451,-0.001510299,0.040429808
MMR,-0.009647077,2008,0.002317568,6.5020378929055024e-09,0.000536473,-0.02821165,0.01671339,0.007487028,-0.044514324,0.000458041,0.016695573
ISR,-0.010126148,2008,0.022442267,1.668966076062441e-08,0.000877181,-0.08950851,0.040563037,0.013166068,0.004379292,-0.001752559,0.035668408
ARM,-0.010323307,2008,0.060949566,7.538088166396374e-09,0.000885065,-0.083588479,0.031051015,0.039467026,-0.013659574,-0.000512585,0.054407958
JOR,-0.010805302,2008,0.039941947,8.258341380188061e-09,0.000711444,-0.083493454,0.032667791,0.023341747,-0.048079706,-0.001654108,0.038325912
TUN,-0.010831118,2008,0.026771167,5.447989645966673e-09,0.000532736,-0.081257797,0.037949815,0.014863265,-0.038989717,-0.001405601,0.035069604
SWZ,-0.010956953,2008,0.029834667,1.0190134444539473e-08,0.000733134,-0.049263798,0.031555018,0.032393028,-0.057677808,-0.001232044,0.049112484
ZMB,-0.011566835,2008,0.071060613,2.9385410318532563e-09,0.000768581,-0.064531592,0.011865589,0.024235237,-0.046231225,0.000612167,0.069436879
ZWE,-0.011759736,2008,0.051132058,-2.82E-09,0.000503364,-0.045029136,0.019084628,0.03123042,-0.030281131,0.002531199,0.043606971
SGP,-0.012223117,2008,0.015657588,2.1431118506178842e-08,0.000975316,-0.07347251,0.029813465,0.011929938,0.000342551,-0.003438926,0.023984645
COD,-0.012403804,2008,0.074699381,-1.28E-08,0.000392648,-0.084357249,0.022810939,0.013015334,-0.028943177,0.000384151,0.04255728
UZB,-0.012856069,2008,0.033282336,7.3038249794292375e-09,0.000387967,-0.023650711,0.020098447,0.015541306,-0.035544004,0.002713155,0.027766615
GTM,-0.013041207,2008,0.023892718,2.4236540251601257e-12,0.000367534,-0.061262702,0.0345999,0.020096874,-0.055357651,-0.002290916,0.044819454
MUS,-0.013567601,2008,0.012788979,-3.34E-09,0.000275294,-0.096110554,0.053539469,0.012541405,-0.048966866,-0.002581321,0.048638308
MOZ,-0.013851315,2008,0.016430253,3.9727249440205606e-09,0.00040917,-0.033791628,0.003733985,0.013926907,-0.040579827,-0.000345081,0.023774286
TGO,-0.014686878,2008,0.077513926,-6.96E-09,-1.12E-06,-0.050278297,0.021904089,0.029689003,-0.03136004,-0.001076182,0.035794453
NAM,-0.014742845,2008,0.04748731,7.109710763367389e-09,0.000618879,-0.088450614,0.036574765,0.014502034,-0.042758839,0.002178527,0.034507803
KEN,-0.014945802,2008,0.028803522,-6.27E-10,0.000414364,-0.063110088,0.027200976,0.019634803,-0.058332923,-0.002005102,0.048799063
LKA,-0.015796832,2008,0.012047036,-6.38E-09,0.000275095,-0.089487059,0.05075279,0.008404576,-0.048842492,-0.003117093,0.046463696
TZA,-0.016645416,2008,0.035814036,-4.73E-09,0.000119978,-0.054397721,0.025141835,0.020372751,-0.027833354,-0.000634985,0.048046951
ECU,-0.016833176,2008,0.000916944,-4.68E-10,0.00020111,-0.022092424,0.015086868,0.003702566,-0.040427296,-0.001058661,0.014654686
SEN,-0.017053182,2008,0.039270253,5.614610610870223e-09,0.000487227,-0.055702994,0.011845688,0.022056949,-0.041526619,-0.001731794,0.028828802
MRT,-0.017335047,2008,0.064956101,-2.50E-09,0.000425582,-0.068349966,0.022006488,0.007190513,-0.046068073,0.003818639,0.016658748
BWA,-0.017496529,2008,0.037056095,-5.64E-09,0.000592311,-0.101657379,0.02814055,0.010160676,-0.015491453,3.1456960107301406e-05,0.054103127
MAR,-0.017737647,2008,0.042609417,2.9116544869841317e-09,0.000448724,-0.078889873,0.035906976,0.016548227,-0.037338074,-0.00129983,0.036971995
TJK,-0.018113143,2008,0.023002027,2.327305462706206e-09,0.000388576,0.007564337,0.001745945,0.020178445,-0.045991049,0.000881553,0.037093554
UGA,-0.018166028,2008,0.033066352,3.2623392415195746e-10,0.000312315,-0.057950915,0.024173738,0.026844305,-0.04247558,-0.001752671,0.056085376
KHM,-0.018555266,2008,0.001952374,-9.05E-09,0.000136851,-0.107406158,0.072910444,0.000809523,-0.078940324,-0.002869191,0.035501499
PER,-0.018993992,2008,0.063214969,-2.22E-09,0.000485157,-0.076017579,0.020963601,0.014956915,-0.046358869,-0.000451478,0.053252242
KGZ,-0.019364749,2008,0.035663592,-3.03E-10,0.00047466,-0.046385379,0.037874534,0.020840545,-0.053556261,-0.000264512,0.044701862
NIC,-0.019502243,2008,0.013075483,-4.11E-09,0.000287509,-0.077596704,0.042905207,0.011452459,-0.061574408,-0.000947261,0.061722829
PRY,-0.020380542,2008,0.007088497,-8.71E-09,0.00050599,-0.019023278,0.023279521,0.013386591,-0.059670303,0.009158977,0.051084941
ETH,-0.020469304,2008,0.011691933,-4.23E-09,0.000216297,-0.040365959,0.022869538,0.010504982,-0.055837254,-0.000269315,0.057674022
PNG,-0.020726784,2008,0.042956467,-8.65E-09,-3.21E-05,-0.063649321,0.01590297,0.008757489,-0.044680889,-0.001484295,0.039380779
BGD,-0.021092206,2008,0.005909636,-9.87E-09,7.051338869201929e-05,-0.10348509,0.069106511,0.001830369,-0.069976117,-0.003030794,0.036096354
MNG,-0.021929046,2008,0.089981886,-8.82E-09,0.000481859,-0.085938508,0.025782405,0.022233436,-0.048920011,0.001487341,0.029113474
HND,-0.022783246,2008,0.011115015,-5.47E-09,0.000221665,-0.08602771,0.050831792,0.006601635,-0.063809153,-0.002654988,0.04179445
CUB,-0.022795819,2008,0.025249731,-5.09E-09,0.000779368,-0.074266427,0.014586628,0.024474472,-0.077505721,-0.00037633,0.035066985
CHL,-0.022935939,2008,0.062019646,3.386466421655705e-09,0.000848096,-0.072245842,0.021216236,0.021311849,-0.046630797,9.079408905868387e-05,0.040334701
MLI,-0.02342944,2008,0.014526034,-1.18E-08,-0.000559781,-0.001980128,0.025232383,0.012967314,-0.0346726,0.005305637,0.036859971
MDG,-0.023726433,2008,0.007399721,-4.31E-09,0.00032991,-0.088286699,0.055494186,0.004892754,-0.053330224,-0.001824117,0.033281018
MWI,-0.024361268,2008,0.009787623,-1.69E-08,-0.000317316,0.020392377,0.027821335,0.012792002,-0.046910893,-0.000407058,0.027958488
CIV,-0.024468589,2008,0.00890717,-8.96E-09,-5.07E-05,-0.033263862,0.019454264,0.011918563,-0.039785148,-0.001955329,0.023507399
BFA,-0.02645682,2008,0.01577857,-1.75E-08,-0.000848236,0.013546665,0.024698864,0.010988605,-0.058536503,0.005558095,0.033074731
PHL,-0.030028093,2008,0.012434486,2.073056934894362e-08,0.001005536,-0.10487674,0.055713096,0.003446802,0.020302776,-0.004472343,0.014756977
CRI,-0.030814217,2008,0.010282249,1.6360784035316824e-08,0.000887357,-0.074491132,0.048664511,0.008492165,0.007827327,-0.003927351,0.021288683
JAM,-0.035224717,2008,0.024981053,1.4641297087282865e-08,0.001035432,-0.078614681,0.036883887,0.023475159,-0.031636063,0.00060343,0.047899319
GHA,-0.035519666,2008,0.024138205,-1.52E-08,-0.000162438,-0.039142555,0.031675708,0.01075066,-0.029046864,-0.001260582,0.026578191
LBR,0.01753138,2009,0.000851607,3.7399747674169406e-09,0.000198084,-0.084001614,0.019989824,0.002928981,-0.020834402,-0.002863166,0.017550642
BIH,0.009341702,2009,0.04157894,1.0287443345057301e-08,0.000820587,-0.082675581,0.038041279,0.027381861,-0.047230681,-0.000235669,0.051308569
UKR,0.007617794,2009,0.053607841,8.180543552908266e-09,0.000969599,-0.061090732,0.021659764,0.051924724,-0.008564281,0.003821256,0.05817263
AUT,0.003905549,2009,0.031539249,2.4496086566863963e-08,0.001109833,-0.085818562,0.047339268,0.025535295,-0.015110106,-0.000704854,0.044946748
POL,0.003333532,2009,0.027853301,1.9599300679656903e-08,0.001072764,-0.088097256,0.053964946,0.024485956,-0.023355979,-0.000477495,0.047765114
ITA,0.003328594,2009,0.02572979,2.1585634990920344e-08,0.001006319,-0.086250193,0.048779073,0.020989348,-0.024546985,-0.001055985,0.04229762
COG,0.002813928,2009,0.003402162,3.55429075537912e-09,0.000168116,-0.019671983,0.003004783,0.001433397,-0.009607082,-0.000555304,0.004297521
HRV,0.002634958,2009,0.026445306,1.3646515267952685e-08,0.000833554,-0.077796511,0.035878822,0.019566629,-0.026344143,-0.001000054,0.037691468
EST,0.002420239,2009,0.024717098,1.458604338719986e-08,0.000938678,-0.076981068,0.040736409,0.021559275,-0.012802218,-0.000378572,0.04228391
SVN,0.00220659,2009,0.028222338,2.4087765464360043e-08,0.001124756,-0.088590764,0.053551057,0.021969045,-0.020550833,-0.000638243,0.041428536
SRB,0.002118477,2009,0.03826581,1.2005159051133386e-08,0.000847535,-0.071075412,0.034893732,0.031699625,-0.030020464,9.673459881593043e-05,0.054399669
CZE,0.001316236,2009,0.026679088,2.263841081040612e-08,0.001141981,-0.091899996,0.061386625,0.023446807,-0.006986539,-0.000676559,0.042063057
KOR,0.001250946,2009,0.02290909,2.4209089608617462e-08,0.001081571,-0.088586741,0.051330917,0.016569085,0.023656266,-0.00240797,0.030950331
LVA,0.001144312,2009,0.026971968,1.165173674262618e-08,0.000880882,-0.068948844,0.030023828,0.024314458,-0.016491506,4.315509339259576e-05,0.042535902
JPN,-0.000110814,2009,0.025308653,2.8036028174351352e-08,0.001184435,-0.092324874,0.059283146,0.021107599,0.01267873,-0.00149307,0.036978448
KAZ,-0.000200104,2009,0.02725205,2.083126403972601e-09,0.000319587,-0.016888174,0.003031346,0.01838009,-0.014437273,0.001975124,0.016952548
DEU,-0.000504137,2009,0.024525111,2.687917788811496e-08,0.001185322,-0.088108624,0.055948997,0.020450674,-0.011450354,-0.000686248,0.039983309
FIN,-0.000647494,2009,0.036320068,2.6088974317651045e-08,0.001142765,-0.083381506,0.041681593,0.028341573,-0.010240345,-0.000460634,0.039430308
SWE,-0.000673738,2009,0.029030965,2.4887581478732824e-08,0.00114479,-0.08695524,0.046727711,0.023421212,-0.013219264,-0.000735345,0.037338269
AZE,-0.000968381,2009,0.000158915,-3.25E-10,2.174510877092314e-05,5.968275974299608e-05,-0.001566605,0.000769072,-0.013569396,-0.000135703,0.000629823
OMN,-0.00105679,2009,0.006749196,5.056820872479372e-09,0.000267385,-0.009936491,0.001711662,0.004605978,-0.020030652,-0.000273893,0.006869388
BLR,-0.001279883,2009,0.030430036,1.1458802519518457e-08,0.000842014,-0.062989336,0.020746376,0.026314242,-0.019277351,-0.000876255,0.04952741
ZAF,-0.001375811,2009,0.048418916,1.119049496933771e-08,0.00080934,-0.075951008,0.030402639,0.034842905,-0.019368679,0.001555858,0.044777345
LBY,-0.001400596,2009,0.00054539,1.786621606579381e-09,0.000105782,0.000963524,-0.002728645,0.001035477,-0.005315403,-0.000130325,0.000378442
DNK,-0.001421459,2009,0.015521811,2.2460456809462024e-08,0.001039195,-0.083273147,0.040935304,0.016480009,-0.016980826,-0.000516131,0.044923761
SVK,-0.001442344,2009,0.023916465,1.919425605251883e-08,0.001098226,-0.091119584,0.058957852,0.022553195,-0.003859867,-0.000711952,0.042942719
CHN,-0.001474967,2009,0.017755716,1.677842702258128e-08,0.000928113,-0.095923934,0.062235135,0.013320656,0.0014818,-0.00232285,0.033072608
SAU,-0.001502039,2009,0.005743654,2.774085730567648e-09,0.000147024,-0.003468951,-0.00016555,0.004716488,-0.013518566,-0.000304666,0.005777566
PRT,-0.001546431,2009,0.030206374,1.5424808847314992e-08,0.000852122,-0.083007765,0.046448219,0.023039806,-0.033917752,-0.001259544,0.044333482
DZA,-0.001567158,2009,0.001789735,8.670962324219364e-09,0.000401792,0.000456516,-0.002604476,0.000987678,-0.007991466,-0.00017005,0.000905102
NZL,-0.001667607,2009,0.023169425,1.4644647386088372e-08,0.001074185,-0.068697618,0.033733197,0.022492084,-0.030103927,0.001389985,0.079774666
ROU,-0.001795859,2009,0.023849655,1.3926148348861944e-08,0.000905331,-0.087625663,0.049670496,0.017960782,-0.018548473,-0.000308641,0.041833032
RUS,-0.001803606,2009,0.01775847,6.914699315262561e-09,0.000500999,-0.024573063,0.002943018,0.016698648,-0.012104025,0.000702668,0.01700114
TUR,-0.001808504,2009,0.038816071,1.0648947995486874e-08,0.000698846,-0.078400039,0.044623516,0.028013398,-0.021307772,-0.001053888,0.048723434
QAT,-0.001932713,2009,0.004815346,8.750310331877773e-09,0.00037564,-0.000767871,-0.000545166,0.003576736,-0.00048434,-1.45E-05,0.003046864
PAN,-0.001957208,2009,0.005501486,1.1719347183974456e-08,0.000672213,-0.090555431,0.051678489,0.005643684,-0.029662626,-0.002565195,0.024497129
LTU,-0.002261231,2009,0.024489458,1.2234483315476552e-08,0.000855791,-0.062615375,0.02517997,0.020508334,-0.027187724,-0.000271356,0.041015965
IRN,-0.0024532,2009,0.006543095,1.6163844378129135e-09,0.000115263,-0.001452513,0.000752793,0.003977933,-0.014653851,6.021292945536296e-05,0.004411581
VEN,-0.002703934,2009,0.003372258,-4.07E-10,0.000113719,-0.006284878,-0.006128881,0.003322449,-0.007125353,-0.0008256,0.005039371
NGA,-0.002722262,2009,-0.000538751,5.026780941151258e-10,4.425290751066909e-05,0.000215179,0.001424897,0.000136343,-0.054990631,5.571783040641969e-05,-0.000282827
KWT,-0.002874843,2009,0.002383098,6.07818988255284e-10,0.000141281,-0.005027677,-0.005552944,0.002335172,-0.006916378,-0.000847074,0.004392192
AUS,-0.003324433,2009,0.051236947,6.3715403606504606e-09,0.000687709,-0.072028103,0.025770477,0.034750787,-0.019378711,0.004664776,0.036557954
BEL,-0.003524329,2009,0.028299182,2.2928861568281e-08,0.001042817,-0.069609661,0.035782245,0.024536827,-0.023679317,-0.000999486,0.041873225
CYP,-0.003744717,2009,0.012153302,2.015503402224413e-08,0.000940145,-0.075545595,0.036808309,0.011631263,-0.004552281,-0.001645499,0.028841477
CAN,-0.003817704,2009,0.025335641,1.6696058834492632e-08,0.000880953,-0.061999458,0.033814264,0.019860291,-0.019045317,0.001036878,0.033381269
ARE,-0.003971614,2009,0.014084541,3.7104179809968252e-09,0.000258717,-0.032260123,0.008981009,0.008053174,-0.006555117,-0.000689398,0.021023262
GAB,-0.004222127,2009,0.008138095,-2.21E-09,0.000124716,-0.02980966,0.009540199,0.002577537,-0.020016678,0.000196083,0.007648284
NOR,-0.004292235,2009,0.008659367,1.3061916913285291e-08,0.000577668,-0.031701918,0.011449976,0.006667541,-0.010039328,-0.000229841,0.011207061
TTO,-0.004309326,2009,0.019337894,1.2650180202206174e-08,0.000712438,-0.021351956,-0.001137783,0.016530279,-0.011347863,-0.001120252,0.019837385
EGY,-0.004368408,2009,0.031348301,7.878306648101115e-09,0.000556913,-0.04434543,0.017412421,0.022498995,-0.031167536,-0.000529552,0.03590623
BRA,-0.004416103,2009,0.038207491,5.1925987970538615e-09,0.000688802,-0.056359582,0.028087173,0.02573874,-0.029901386,0.003002258,0.050192684
ALB,-0.004837832,2009,0.018367214,-2.75E-10,0.000525457,-0.090551904,0.054008421,0.010349315,-0.083032906,-0.001372151,0.03934633
LBN,-0.004873853,2009,0.043267603,7.9639601704279e-09,0.000498355,-0.081837831,0.036338513,0.024471578,-0.017180107,-0.001371298,0.054543079
